1990	(00, 1)
1990	(05, 1)
1990	(06, 3)
1990	(07, 15)
1990	(08, 27)
1990	(09, 11)
1990	(10, 9)
1990	(11, 6)
1990	(12, 11)
1990	(13, 6)
1990	(14, 9)
1990	(15, 9)
1990	(16, 14)
1990	(17, 17)
1990	(18, 29)
1990	(19, 25)
1990	(20, 8)
1990	(21, 2)
1990	(22, 4)
1990	(23, 4)
1991	(00, 3)
1991	(04, 1)
1991	(05, 1)
1991	(06, 4)
1991	(07, 9)
1991	(08, 36)
1991	(09, 22)
1991	(10, 4)
1991	(11, 5)
1991	(12, 7)
1991	(13, 7)
1991	(14, 7)
1991	(15, 4)
1991	(16, 12)
1991	(17, 35)
1991	(18, 23)
1991	(19, 18)
1991	(20, 8)
1991	(21, 4)
1991	(22, 5)
1991	(23, 2)
1992	(00, 1)
1992	(05, 2)
1992	(06, 12)
1992	(07, 11)
1992	(08, 26)
1992	(09, 13)
1992	(10, 6)
1992	(11, 5)
1992	(12, 5)
1992	(13, 2)
1992	(14, 7)
1992	(15, 8)
1992	(16, 4)
1992	(17, 27)
1992	(18, 27)
1992	(19, 14)
1992	(20, 12)
1992	(21, 7)
1992	(22, 5)
1992	(23, 2)
1993	(05, 3)
1993	(06, 7)
1993	(07, 25)
1993	(08, 26)
1993	(09, 10)
1993	(10, 8)
1993	(11, 7)
1993	(12, 7)
1993	(13, 11)
1993	(14, 6)
1993	(15, 4)
1993	(16, 10)
1993	(17, 18)
1993	(18, 23)
1993	(19, 10)
1993	(20, 12)
1993	(21, 4)
1993	(22, 7)
1993	(23, 4)
1994	(05, 3)
1994	(06, 12)
1994	(07, 9)
1994	(08, 23)
1994	(09, 11)
1994	(10, 3)
1994	(11, 3)
1994	(12, 6)
1994	(13, 5)
1994	(14, 2)
1994	(15, 5)
1994	(16, 4)
1994	(17, 20)
1994	(18, 20)
1994	(19, 13)
1994	(20, 13)
1994	(21, 3)
1994	(22, 5)
1994	(23, 1)
1995	(00, 1)
1995	(03, 1)
1995	(05, 1)
1995	(06, 8)
1995	(07, 8)
1995	(08, 15)
1995	(09, 14)
1995	(10, 3)
1995	(11, 4)
1995	(12, 6)
1995	(13, 5)
1995	(14, 3)
1995	(15, 10)
1995	(16, 10)
1995	(17, 10)
1995	(18, 15)
1995	(19, 13)
1995	(20, 4)
1995	(21, 3)
1995	(22, 4)
1995	(23, 2)
1996	(01, 1)
1996	(02, 1)
1996	(04, 1)
1996	(06, 5)
1996	(07, 4)
1996	(08, 7)
1996	(09, 2)
1996	(10, 4)
1996	(11, 3)
1996	(12, 5)
1996	(13, 1)
1996	(14, 2)
1996	(15, 6)
1996	(16, 3)
1996	(17, 9)
1996	(18, 3)
1996	(19, 5)
1996	(20, 4)
1996	(21, 5)
1996	(22, 2)
1997	(00, 1)
1997	(01, 1)
1997	(02, 1)
1997	(07, 2)
1997	(09, 7)
1997	(10, 1)
1997	(12, 3)
1997	(13, 2)
1997	(14, 2)
1997	(15, 4)
1997	(16, 2)
1997	(17, 5)
1997	(18, 5)
1997	(19, 8)
1997	(20, 7)
1997	(21, 4)
1997	(22, 1)
1997	(23, 4)
1998	(00, 1)
1998	(07, 1)
1998	(09, 3)
1998	(10, 1)
1998	(11, 3)
1998	(12, 2)
1998	(13, 3)
1998	(14, 4)
1998	(15, 2)
1998	(16, 1)
1998	(17, 2)
1998	(18, 2)
1998	(19, 2)
1998	(20, 2)
1998	(21, 1)
1998	(22, 2)
1998	(23, 1)
1999	(05, 1)
1999	(06, 1)
1999	(07, 1)
1999	(08, 3)
1999	(10, 2)
1999	(11, 1)
1999	(12, 1)
1999	(14, 2)
1999	(15, 2)
1999	(16, 1)
1999	(17, 2)
1999	(18, 1)
1999	(19, 4)
1999	(20, 5)
1999	(21, 2)
2000	(07, 1)
2000	(09, 1)
2000	(14, 1)
2000	(16, 1)
2000	(17, 1)
2000	(18, 4)
2000	(19, 1)
2000	(20, 1)
2001	(06, 1)
2001	(08, 5)
2001	(09, 1)
2001	(15, 4)
2001	(16, 2)
2001	(17, 2)
2001	(19, 2)
2001	(20, 4)
2001	(21, 1)
2002	(07, 1)
2002	(08, 3)
2002	(16, 1)
2002	(17, 2)
2003	(11, 1)
2003	(15, 1)
