1990	(00, 5)
1990	(01, 3)
1990	(05, 2)
1990	(06, 10)
1990	(07, 24)
1990	(08, 24)
1990	(09, 15)
1990	(10, 8)
1990	(11, 5)
1990	(12, 9)
1990	(13, 13)
1990	(14, 8)
1990	(15, 13)
1990	(16, 12)
1990	(17, 33)
1990	(18, 28)
1990	(19, 31)
1990	(20, 22)
1990	(21, 14)
1990	(22, 11)
1990	(23, 11)
1991	(00, 3)
1991	(01, 1)
1991	(02, 2)
1991	(04, 1)
1991	(05, 8)
1991	(06, 7)
1991	(07, 22)
1991	(08, 37)
1991	(09, 13)
1991	(10, 9)
1991	(11, 10)
1991	(12, 9)
1991	(13, 12)
1991	(14, 13)
1991	(15, 11)
1991	(16, 15)
1991	(17, 37)
1991	(18, 36)
1991	(19, 33)
1991	(20, 28)
1991	(21, 14)
1991	(22, 8)
1991	(23, 11)
1992	(01, 4)
1992	(02, 1)
1992	(04, 1)
1992	(05, 1)
1992	(06, 15)
1992	(07, 16)
1992	(08, 26)
1992	(09, 10)
1992	(10, 5)
1992	(11, 10)
1992	(12, 10)
1992	(13, 11)
1992	(14, 9)
1992	(15, 8)
1992	(16, 8)
1992	(17, 35)
1992	(18, 43)
1992	(19, 31)
1992	(20, 13)
1992	(21, 11)
1992	(22, 10)
1992	(23, 8)
1993	(00, 1)
1993	(02, 1)
1993	(03, 1)
1993	(04, 1)
1993	(05, 3)
1993	(06, 6)
1993	(07, 22)
1993	(08, 30)
1993	(09, 17)
1993	(10, 4)
1993	(11, 6)
1993	(12, 10)
1993	(13, 6)
1993	(14, 7)
1993	(15, 16)
1993	(16, 13)
1993	(17, 28)
1993	(18, 27)
1993	(19, 18)
1993	(20, 15)
1993	(21, 17)
1993	(22, 9)
1993	(23, 6)
1994	(00, 3)
1994	(01, 2)
1994	(02, 2)
1994	(05, 2)
1994	(06, 6)
1994	(07, 12)
1994	(08, 26)
1994	(09, 3)
1994	(10, 5)
1994	(11, 8)
1994	(12, 6)
1994	(13, 9)
1994	(14, 10)
1994	(15, 6)
1994	(16, 7)
1994	(17, 27)
1994	(18, 35)
1994	(19, 24)
1994	(20, 19)
1994	(21, 13)
1994	(22, 10)
1994	(23, 5)
1995	(00, 1)
1995	(01, 2)
1995	(05, 3)
1995	(06, 6)
1995	(07, 9)
1995	(08, 25)
1995	(09, 9)
1995	(11, 7)
1995	(12, 9)
1995	(13, 6)
1995	(14, 2)
1995	(15, 8)
1995	(16, 7)
1995	(17, 29)
1995	(18, 45)
1995	(19, 17)
1995	(20, 13)
1995	(21, 6)
1995	(22, 19)
1995	(23, 2)
1996	(00, 1)
1996	(01, 1)
1996	(04, 1)
1996	(06, 1)
1996	(07, 6)
1996	(08, 11)
1996	(09, 5)
1996	(10, 4)
1996	(11, 4)
1996	(12, 5)
1996	(13, 4)
1996	(14, 7)
1996	(15, 5)
1996	(16, 8)
1996	(17, 4)
1996	(18, 12)
1996	(19, 11)
1996	(20, 12)
1996	(21, 6)
1996	(22, 5)
1996	(23, 2)
1997	(00, 3)
1997	(01, 1)
1997	(07, 3)
1997	(08, 1)
1997	(09, 1)
1997	(11, 5)
1997	(12, 4)
1997	(13, 3)
1997	(14, 2)
1997	(15, 1)
1997	(16, 3)
1997	(17, 7)
1997	(18, 5)
1997	(19, 4)
1997	(20, 3)
1997	(21, 1)
1997	(22, 5)
1997	(23, 3)
1998	(00, 1)
1998	(01, 1)
1998	(07, 3)
1998	(08, 2)
1998	(09, 2)
1998	(10, 1)
1998	(11, 1)
1998	(12, 1)
1998	(13, 3)
1998	(14, 4)
1998	(15, 4)
1998	(16, 1)
1998	(17, 4)
1998	(18, 6)
1998	(19, 2)
1998	(20, 2)
1998	(21, 1)
1998	(22, 1)
1998	(23, 1)
1999	(04, 1)
1999	(07, 4)
1999	(09, 1)
1999	(10, 1)
1999	(12, 1)
1999	(14, 2)
1999	(15, 1)
1999	(16, 3)
1999	(17, 3)
1999	(18, 1)
1999	(19, 5)
1999	(20, 2)
1999	(21, 3)
1999	(22, 2)
1999	(23, 1)
2000	(00, 1)
2000	(02, 1)
2000	(11, 1)
2000	(12, 2)
2000	(14, 2)
2000	(15, 3)
2000	(16, 4)
2000	(17, 6)
2000	(19, 3)
2000	(20, 3)
2000	(21, 2)
2000	(23, 1)
2001	(10, 1)
2001	(13, 1)
2001	(15, 1)
2001	(17, 1)
2001	(18, 2)
2001	(19, 4)
2001	(20, 3)
2001	(22, 1)
2002	(17, 1)
2002	(21, 1)
