1990	(00, 1)
1990	(04, 1)
1990	(06, 13)
1990	(07, 24)
1990	(08, 20)
1990	(09, 18)
1990	(10, 8)
1990	(11, 6)
1990	(12, 13)
1990	(13, 11)
1990	(14, 10)
1990	(15, 7)
1990	(16, 8)
1990	(17, 31)
1990	(18, 40)
1990	(19, 26)
1990	(20, 23)
1990	(21, 8)
1990	(22, 11)
1990	(23, 4)
1991	(00, 2)
1991	(01, 1)
1991	(05, 3)
1991	(06, 11)
1991	(07, 22)
1991	(08, 29)
1991	(09, 10)
1991	(10, 4)
1991	(11, 2)
1991	(12, 11)
1991	(13, 5)
1991	(14, 8)
1991	(15, 14)
1991	(16, 17)
1991	(17, 46)
1991	(18, 42)
1991	(19, 21)
1991	(20, 23)
1991	(21, 16)
1991	(22, 5)
1991	(23, 6)
1992	(00, 1)
1992	(04, 1)
1992	(06, 11)
1992	(07, 25)
1992	(08, 25)
1992	(09, 10)
1992	(10, 7)
1992	(11, 12)
1992	(12, 13)
1992	(13, 13)
1992	(14, 9)
1992	(15, 8)
1992	(16, 12)
1992	(17, 41)
1992	(18, 44)
1992	(19, 22)
1992	(20, 25)
1992	(21, 10)
1992	(22, 11)
1992	(23, 8)
1993	(00, 1)
1993	(05, 4)
1993	(06, 13)
1993	(07, 23)
1993	(08, 35)
1993	(09, 16)
1993	(10, 6)
1993	(11, 3)
1993	(12, 10)
1993	(13, 15)
1993	(14, 9)
1993	(15, 10)
1993	(16, 12)
1993	(17, 30)
1993	(18, 37)
1993	(19, 36)
1993	(20, 16)
1993	(21, 13)
1993	(22, 7)
1993	(23, 4)
1994	(00, 1)
1994	(03, 1)
1994	(05, 2)
1994	(06, 5)
1994	(07, 20)
1994	(08, 28)
1994	(09, 10)
1994	(10, 3)
1994	(11, 5)
1994	(12, 6)
1994	(13, 6)
1994	(14, 3)
1994	(16, 9)
1994	(17, 31)
1994	(18, 27)
1994	(19, 18)
1994	(20, 17)
1994	(21, 8)
1994	(22, 6)
1994	(23, 4)
1995	(01, 1)
1995	(05, 4)
1995	(06, 15)
1995	(07, 12)
1995	(08, 28)
1995	(09, 10)
1995	(10, 3)
1995	(11, 6)
1995	(12, 6)
1995	(13, 11)
1995	(14, 3)
1995	(15, 4)
1995	(16, 12)
1995	(17, 16)
1995	(18, 31)
1995	(19, 22)
1995	(20, 14)
1995	(21, 14)
1995	(22, 9)
1995	(23, 2)
1996	(00, 1)
1996	(05, 4)
1996	(06, 4)
1996	(07, 10)
1996	(08, 5)
1996	(09, 2)
1996	(10, 1)
1996	(11, 3)
1996	(12, 5)
1996	(13, 4)
1996	(15, 2)
1996	(16, 9)
1996	(17, 11)
1996	(18, 6)
1996	(19, 12)
1996	(20, 15)
1996	(21, 8)
1996	(22, 5)
1996	(23, 2)
1997	(06, 2)
1997	(07, 7)
1997	(08, 1)
1997	(09, 1)
1997	(10, 1)
1997	(11, 1)
1997	(12, 6)
1997	(13, 1)
1997	(14, 7)
1997	(15, 1)
1997	(16, 3)
1997	(17, 6)
1997	(18, 10)
1997	(19, 5)
1997	(20, 3)
1997	(21, 4)
1997	(22, 3)
1998	(07, 1)
1998	(08, 2)
1998	(10, 1)
1998	(11, 2)
1998	(12, 4)
1998	(13, 1)
1998	(14, 1)
1998	(15, 4)
1998	(16, 2)
1998	(17, 6)
1998	(18, 6)
1998	(19, 1)
1998	(20, 4)
1998	(21, 4)
1998	(22, 1)
1999	(00, 1)
1999	(04, 1)
1999	(06, 1)
1999	(07, 4)
1999	(08, 4)
1999	(09, 4)
1999	(13, 6)
1999	(14, 6)
1999	(15, 2)
1999	(16, 4)
1999	(17, 5)
1999	(18, 2)
1999	(19, 4)
1999	(20, 3)
1999	(22, 1)
2000	(00, 3)
2000	(07, 1)
2000	(09, 2)
2000	(11, 1)
2000	(12, 4)
2000	(13, 1)
2000	(14, 1)
2000	(16, 1)
2000	(17, 1)
2000	(18, 3)
2000	(21, 2)
2001	(08, 1)
2001	(09, 5)
2001	(13, 1)
2001	(15, 2)
2001	(17, 4)
2001	(19, 1)
2001	(20, 2)
2001	(21, 2)
2001	(22, 2)
2002	(12, 1)
2002	(18, 1)
2002	(20, 2)
