1990	(00, 4)
1990	(01, 3)
1990	(02, 1)
1990	(06, 2)
1990	(07, 7)
1990	(08, 6)
1990	(09, 11)
1990	(10, 19)
1990	(11, 20)
1990	(12, 24)
1990	(13, 12)
1990	(14, 22)
1990	(15, 14)
1990	(16, 14)
1990	(17, 11)
1990	(18, 12)
1990	(19, 11)
1990	(20, 12)
1990	(21, 12)
1990	(22, 5)
1990	(23, 7)
1991	(00, 6)
1991	(01, 4)
1991	(02, 1)
1991	(04, 1)
1991	(05, 3)
1991	(07, 3)
1991	(08, 9)
1991	(09, 9)
1991	(10, 12)
1991	(11, 13)
1991	(12, 14)
1991	(13, 15)
1991	(14, 22)
1991	(15, 15)
1991	(16, 15)
1991	(17, 20)
1991	(18, 20)
1991	(19, 14)
1991	(20, 11)
1991	(21, 12)
1991	(22, 8)
1991	(23, 7)
1992	(00, 3)
1992	(01, 5)
1992	(06, 2)
1992	(07, 8)
1992	(08, 9)
1992	(09, 10)
1992	(10, 16)
1992	(11, 11)
1992	(12, 13)
1992	(13, 12)
1992	(14, 15)
1992	(15, 11)
1992	(16, 9)
1992	(17, 18)
1992	(18, 13)
1992	(19, 14)
1992	(20, 8)
1992	(21, 9)
1992	(22, 4)
1992	(23, 5)
1993	(00, 4)
1993	(01, 4)
1993	(02, 1)
1993	(03, 1)
1993	(04, 1)
1993	(05, 1)
1993	(06, 3)
1993	(07, 6)
1993	(08, 4)
1993	(09, 12)
1993	(10, 11)
1993	(11, 17)
1993	(12, 11)
1993	(13, 16)
1993	(14, 15)
1993	(15, 10)
1993	(16, 11)
1993	(17, 17)
1993	(18, 17)
1993	(19, 16)
1993	(20, 17)
1993	(21, 8)
1993	(22, 5)
1993	(23, 6)
1994	(00, 5)
1994	(01, 8)
1994	(02, 2)
1994	(03, 1)
1994	(04, 1)
1994	(07, 2)
1994	(08, 5)
1994	(09, 6)
1994	(10, 8)
1994	(11, 20)
1994	(12, 18)
1994	(13, 12)
1994	(14, 15)
1994	(15, 13)
1994	(16, 17)
1994	(17, 17)
1994	(18, 10)
1994	(19, 20)
1994	(20, 5)
1994	(21, 7)
1994	(22, 6)
1994	(23, 5)
1995	(00, 1)
1995	(02, 1)
1995	(03, 2)
1995	(04, 1)
1995	(05, 1)
1995	(06, 3)
1995	(07, 2)
1995	(08, 3)
1995	(09, 3)
1995	(10, 12)
1995	(11, 15)
1995	(12, 16)
1995	(13, 13)
1995	(14, 16)
1995	(15, 10)
1995	(16, 11)
1995	(17, 15)
1995	(18, 11)
1995	(19, 9)
1995	(20, 6)
1995	(21, 6)
1995	(22, 7)
1995	(23, 2)
1996	(00, 1)
1996	(01, 2)
1996	(02, 1)
1996	(03, 1)
1996	(04, 1)
1996	(06, 1)
1996	(07, 2)
1996	(08, 3)
1996	(09, 3)
1996	(10, 5)
1996	(11, 3)
1996	(12, 5)
1996	(13, 5)
1996	(14, 11)
1996	(15, 9)
1996	(16, 6)
1996	(17, 9)
1996	(18, 5)
1996	(19, 7)
1996	(20, 3)
1996	(21, 6)
1996	(22, 3)
1996	(23, 5)
1997	(00, 1)
1997	(01, 2)
1997	(02, 1)
1997	(08, 2)
1997	(09, 4)
1997	(11, 3)
1997	(12, 4)
1997	(14, 2)
1997	(15, 5)
1997	(16, 2)
1997	(17, 5)
1997	(18, 1)
1997	(20, 3)
1997	(21, 2)
1998	(00, 1)
1998	(03, 1)
1998	(04, 1)
1998	(08, 1)
1998	(09, 2)
1998	(10, 2)
1998	(11, 5)
1998	(12, 2)
1998	(13, 4)
1998	(14, 3)
1998	(15, 3)
1998	(16, 5)
1998	(18, 5)
1998	(19, 6)
1998	(20, 2)
1998	(21, 3)
1998	(22, 2)
1999	(00, 1)
1999	(01, 1)
1999	(02, 1)
1999	(07, 1)
1999	(10, 3)
1999	(11, 2)
1999	(12, 1)
1999	(13, 3)
1999	(15, 2)
1999	(16, 3)
1999	(17, 2)
1999	(19, 1)
1999	(20, 2)
1999	(21, 1)
1999	(22, 1)
1999	(23, 1)
2000	(08, 3)
2000	(10, 2)
2000	(11, 3)
2000	(12, 1)
2000	(16, 2)
2000	(17, 1)
2000	(18, 4)
2000	(20, 2)
2000	(22, 1)
2001	(00, 2)
2001	(08, 1)
2001	(09, 1)
2001	(11, 1)
2001	(12, 1)
2001	(13, 3)
2001	(14, 1)
2001	(15, 2)
2001	(18, 1)
2001	(19, 1)
2001	(20, 1)
2002	(10, 1)
2002	(13, 1)
2002	(14, 1)
2002	(15, 2)
2002	(16, 1)
2002	(17, 1)
2002	(23, 1)
