1990	(00, 3)
1990	(05, 2)
1990	(06, 10)
1990	(07, 22)
1990	(08, 24)
1990	(09, 13)
1990	(10, 9)
1990	(11, 5)
1990	(12, 6)
1990	(13, 11)
1990	(14, 7)
1990	(15, 10)
1990	(16, 12)
1990	(17, 30)
1990	(18, 32)
1990	(19, 26)
1990	(20, 18)
1990	(21, 13)
1990	(22, 10)
1990	(23, 3)
1991	(00, 1)
1991	(05, 3)
1991	(06, 15)
1991	(07, 20)
1991	(08, 35)
1991	(09, 26)
1991	(10, 9)
1991	(11, 9)
1991	(12, 10)
1991	(13, 8)
1991	(14, 6)
1991	(15, 9)
1991	(16, 14)
1991	(17, 36)
1991	(18, 38)
1991	(19, 21)
1991	(20, 11)
1991	(21, 10)
1991	(22, 5)
1991	(23, 4)
1992	(00, 1)
1992	(01, 1)
1992	(05, 2)
1992	(06, 15)
1992	(07, 19)
1992	(08, 25)
1992	(09, 13)
1992	(10, 7)
1992	(11, 7)
1992	(12, 8)
1992	(13, 5)
1992	(14, 4)
1992	(15, 12)
1992	(16, 10)
1992	(17, 37)
1992	(18, 21)
1992	(19, 14)
1992	(20, 17)
1992	(21, 12)
1992	(22, 3)
1992	(23, 2)
1993	(00, 2)
1993	(05, 2)
1993	(06, 10)
1993	(07, 19)
1993	(08, 35)
1993	(09, 8)
1993	(10, 4)
1993	(11, 4)
1993	(12, 8)
1993	(13, 9)
1993	(14, 8)
1993	(15, 7)
1993	(16, 15)
1993	(17, 35)
1993	(18, 27)
1993	(19, 20)
1993	(20, 20)
1993	(21, 13)
1993	(22, 11)
1993	(23, 3)
1994	(00, 1)
1994	(05, 4)
1994	(06, 9)
1994	(07, 21)
1994	(08, 21)
1994	(09, 13)
1994	(10, 4)
1994	(11, 6)
1994	(12, 8)
1994	(13, 9)
1994	(14, 8)
1994	(15, 12)
1994	(16, 10)
1994	(17, 35)
1994	(18, 33)
1994	(19, 26)
1994	(20, 12)
1994	(21, 8)
1994	(22, 4)
1994	(23, 4)
1995	(02, 1)
1995	(05, 5)
1995	(06, 8)
1995	(07, 12)
1995	(08, 28)
1995	(09, 17)
1995	(10, 1)
1995	(11, 4)
1995	(12, 12)
1995	(13, 8)
1995	(14, 7)
1995	(15, 4)
1995	(16, 8)
1995	(17, 26)
1995	(18, 19)
1995	(19, 11)
1995	(20, 8)
1995	(21, 9)
1995	(22, 6)
1995	(23, 1)
1996	(05, 2)
1996	(06, 5)
1996	(07, 6)
1996	(08, 7)
1996	(09, 1)
1996	(10, 2)
1996	(11, 1)
1996	(12, 4)
1996	(13, 2)
1996	(14, 5)
1996	(15, 8)
1996	(16, 2)
1996	(17, 14)
1996	(18, 14)
1996	(19, 12)
1996	(20, 4)
1996	(21, 2)
1996	(22, 8)
1996	(23, 2)
1997	(05, 1)
1997	(06, 2)
1997	(07, 3)
1997	(08, 2)
1997	(09, 1)
1997	(10, 2)
1997	(11, 2)
1997	(12, 1)
1997	(13, 4)
1997	(14, 4)
1997	(15, 2)
1997	(16, 2)
1997	(17, 3)
1997	(18, 3)
1997	(19, 5)
1997	(20, 3)
1997	(21, 5)
1997	(22, 1)
1997	(23, 1)
1998	(07, 4)
1998	(10, 3)
1998	(11, 1)
1998	(12, 2)
1998	(13, 2)
1998	(14, 1)
1998	(15, 6)
1998	(16, 2)
1998	(17, 1)
1998	(18, 3)
1998	(19, 3)
1998	(20, 3)
1998	(21, 5)
1998	(22, 3)
1998	(23, 3)
1999	(06, 1)
1999	(07, 2)
1999	(08, 1)
1999	(09, 2)
1999	(10, 2)
1999	(11, 1)
1999	(12, 1)
1999	(13, 3)
1999	(14, 4)
1999	(15, 2)
1999	(16, 5)
1999	(17, 3)
1999	(18, 2)
1999	(19, 5)
1999	(20, 2)
1999	(21, 2)
1999	(22, 2)
1999	(23, 7)
2000	(09, 1)
2000	(10, 2)
2000	(12, 3)
2000	(14, 3)
2000	(15, 1)
2000	(16, 1)
2000	(18, 1)
2000	(20, 1)
2000	(23, 1)
2001	(03, 1)
2001	(08, 4)
2001	(16, 2)
2001	(18, 1)
2001	(19, 1)
2001	(22, 1)
2002	(22, 1)
