1990	(00, 2)
1990	(01, 1)
1990	(02, 1)
1990	(03, 1)
1990	(06, 1)
1990	(08, 5)
1990	(09, 2)
1990	(10, 11)
1990	(11, 5)
1990	(12, 9)
1990	(13, 7)
1990	(14, 9)
1990	(15, 12)
1990	(16, 5)
1990	(17, 10)
1990	(18, 1)
1990	(19, 9)
1990	(20, 7)
1990	(21, 7)
1990	(22, 5)
1990	(23, 1)
1991	(00, 1)
1991	(01, 4)
1991	(02, 1)
1991	(06, 1)
1991	(07, 2)
1991	(08, 4)
1991	(09, 7)
1991	(10, 12)
1991	(11, 9)
1991	(12, 12)
1991	(13, 17)
1991	(14, 8)
1991	(15, 11)
1991	(16, 7)
1991	(17, 12)
1991	(18, 1)
1991	(19, 6)
1991	(20, 8)
1991	(21, 10)
1991	(22, 3)
1991	(23, 4)
1992	(00, 6)
1992	(01, 2)
1992	(02, 2)
1992	(03, 1)
1992	(06, 1)
1992	(07, 2)
1992	(08, 6)
1992	(09, 3)
1992	(10, 8)
1992	(11, 6)
1992	(12, 7)
1992	(13, 14)
1992	(14, 8)
1992	(15, 12)
1992	(16, 6)
1992	(17, 12)
1992	(18, 4)
1992	(19, 5)
1992	(20, 4)
1992	(21, 1)
1992	(22, 1)
1992	(23, 2)
1993	(00, 2)
1993	(01, 1)
1993	(02, 2)
1993	(05, 1)
1993	(06, 1)
1993	(08, 5)
1993	(09, 7)
1993	(10, 6)
1993	(11, 6)
1993	(12, 8)
1993	(13, 9)
1993	(14, 8)
1993	(15, 6)
1993	(16, 10)
1993	(17, 10)
1993	(18, 3)
1993	(19, 9)
1993	(20, 11)
1993	(21, 4)
1993	(22, 5)
1993	(23, 4)
1994	(00, 1)
1994	(01, 1)
1994	(04, 2)
1994	(08, 3)
1994	(09, 3)
1994	(10, 8)
1994	(11, 5)
1994	(12, 8)
1994	(13, 4)
1994	(14, 9)
1994	(15, 6)
1994	(16, 5)
1994	(17, 6)
1994	(18, 2)
1994	(19, 2)
1994	(20, 3)
1994	(21, 5)
1994	(22, 4)
1994	(23, 4)
1995	(00, 1)
1995	(07, 2)
1995	(08, 3)
1995	(10, 10)
1995	(11, 6)
1995	(12, 3)
1995	(13, 9)
1995	(14, 4)
1995	(15, 12)
1995	(16, 10)
1995	(17, 2)
1995	(18, 4)
1995	(19, 9)
1995	(20, 9)
1995	(21, 6)
1995	(22, 5)
1995	(23, 3)
1996	(04, 1)
1996	(08, 1)
1996	(09, 2)
1996	(10, 2)
1996	(11, 4)
1996	(12, 5)
1996	(13, 5)
1996	(14, 7)
1996	(15, 6)
1996	(16, 4)
1996	(17, 1)
1996	(18, 1)
1996	(19, 2)
1996	(20, 3)
1996	(21, 2)
1996	(22, 3)
1996	(23, 2)
1997	(01, 1)
1997	(09, 1)
1997	(10, 1)
1997	(11, 2)
1997	(12, 3)
1997	(13, 1)
1997	(15, 4)
1997	(16, 1)
1997	(17, 3)
1997	(18, 3)
1997	(21, 1)
1997	(23, 2)
1998	(03, 1)
1998	(12, 1)
1998	(15, 1)
1998	(18, 1)
1998	(19, 1)
1998	(20, 1)
1998	(21, 1)
1998	(22, 1)
1998	(23, 2)
1999	(01, 1)
1999	(08, 3)
1999	(11, 2)
1999	(12, 2)
1999	(13, 3)
1999	(14, 3)
1999	(15, 2)
1999	(16, 1)
1999	(17, 2)
1999	(18, 1)
1999	(22, 3)
2000	(08, 1)
2000	(10, 3)
2000	(11, 1)
2000	(14, 2)
2000	(18, 3)
2000	(20, 1)
2001	(15, 1)
2001	(19, 1)
2001	(23, 1)
2002	(10, 1)
2002	(18, 1)
